x,y
1.2540064e-02,5.46000e+00,
1.2560064e-02,6.18800e+00,
1.2580064e-02,6.91600e+00,
1.2600064e-02,7.64400e+00,
1.2620064e-02,8.37200e+00,
1.2640065e-02,9.46400e+00,
1.2660065e-02,9.82800e+00,
1.2680065e-02,1.09200e+01,
1.2700065e-02,1.09200e+01,
1.2720065e-02,1.12840e+01,
1.2740065e-02,1.16480e+01,
1.2760065e-02,1.23760e+01,
1.2780066e-02,1.27400e+01,
1.2800066e-02,1.31040e+01,
1.2820066e-02,1.34680e+01,
1.2840066e-02,1.34680e+01,
1.2860066e-02,1.38320e+01,
1.2880066e-02,1.38320e+01,
1.2900067e-02,1.41960e+01,
1.2920067e-02,1.41960e+01,
1.2940067e-02,1.41960e+01,
1.2960067e-02,1.38320e+01,
1.2980067e-02,1.38320e+01,
1.3000067e-02,1.34680e+01,
1.3020067e-02,1.34680e+01,
1.3040068e-02,1.27400e+01,
1.3060068e-02,1.27400e+01,
1.3080068e-02,1.23760e+01,
1.3100068e-02,1.20120e+01,
1.3120068e-02,1.12840e+01,
1.3140068e-02,1.09200e+01,
1.3160069e-02,1.09200e+01,
1.3180069e-02,9.82800e+00,
1.3200069e-02,9.09999e+00,
1.3220069e-02,8.37200e+00,
1.3240069e-02,8.00800e+00,
1.3260069e-02,6.91600e+00,
1.3280069e-02,5.82400e+00,
1.3300070e-02,5.46000e+00,
1.3320070e-02,4.73199e+00,
1.3340070e-02,4.00399e+00,
1.3360070e-02,2.91199e+00,
1.3380070e-02,1.82000e+00,
1.3400070e-02,1.09200e+00,
1.3420071e-02,3.63995e-01,
1.3440071e-02,-3.64006e-01,
1.3460071e-02,-1.09200e+00,
1.3480071e-02,-2.18401e+00,
1.3500071e-02,-2.91201e+00,
1.3520071e-02,-3.64000e+00,
1.3540071e-02,-4.73201e+00,
1.3560072e-02,-5.46000e+00,
1.3580072e-02,-6.18800e+00,
1.3600072e-02,-6.55201e+00,
1.3620072e-02,-7.64400e+00,
1.3640072e-02,-8.00800e+00,
1.3660072e-02,-8.73600e+00,
1.3680073e-02,-9.46400e+00,
1.3700073e-02,-9.82801e+00,
1.3720073e-02,-1.05560e+01,
1.3740073e-02,-1.12840e+01,
1.3760073e-02,-1.12840e+01,
1.3780073e-02,-1.16480e+01,
1.3800073e-02,-1.16480e+01,
1.3820074e-02,-1.20120e+01,
1.3840074e-02,-1.23760e+01,
1.3860074e-02,-1.27400e+01,
1.3880074e-02,-1.27400e+01,
1.3900074e-02,-1.23760e+01,
1.3920074e-02,-1.27400e+01,
1.3940074e-02,-1.23760e+01,
1.3960075e-02,-1.27400e+01,
1.3980075e-02,-1.23760e+01,
1.4000075e-02,-1.23760e+01,
1.4020075e-02,-1.20120e+01,
1.4040075e-02,-1.16480e+01,
1.4060075e-02,-1.16480e+01,
1.4080076e-02,-1.12840e+01,
1.4100076e-02,-1.09200e+01,
1.4120076e-02,-1.05560e+01,
1.4140076e-02,-9.82801e+00,
1.4160076e-02,-9.46400e+00,
1.4180076e-02,-9.10001e+00,
1.4200076e-02,-8.00800e+00,
1.4220077e-02,-7.64400e+00,
1.4240077e-02,-6.91600e+00,
1.4260077e-02,-6.18800e+00,
1.4280077e-02,-5.46000e+00,
1.4300077e-02,-4.36800e+00,
1.4320077e-02,-4.00401e+00,
1.4340078e-02,-2.91201e+00,
1.4360078e-02,-2.18401e+00,
1.4380078e-02,-1.45601e+00,
1.4400078e-02,-7.28004e-01,
1.4420078e-02,-3.81470e-06,
1.4440078e-02,1.09200e+00,
1.4460078e-02,1.45600e+00,
1.4480079e-02,2.54800e+00,
1.4500079e-02,3.27600e+00,
1.4520079e-02,4.36800e+00,
1.4540079e-02,5.09600e+00,
1.4560079e-02,5.46000e+00,
1.4580079e-02,5.82400e+00,
1.4600080e-02,6.55199e+00,
1.4620080e-02,8.00800e+00,
1.4640080e-02,8.00800e+00,
1.4660080e-02,8.73600e+00,
1.4680080e-02,9.46400e+00,
1.4700080e-02,9.82800e+00,
1.4720080e-02,1.01920e+01,
1.4740081e-02,1.09200e+01,
1.4760081e-02,1.09200e+01,
1.4780081e-02,1.12840e+01,
1.4800081e-02,1.20120e+01,
1.4820081e-02,1.20120e+01,
1.4840081e-02,1.20120e+01,
1.4860081e-02,1.23760e+01,
1.4880082e-02,1.23760e+01,
1.4900082e-02,1.23760e+01,
1.4920082e-02,1.27400e+01,
1.4940082e-02,1.23760e+01,
1.4960082e-02,1.23760e+01,
1.4980082e-02,1.23760e+01,
1.5000083e-02,1.20120e+01,
1.5020083e-02,1.20120e+01,
1.5040083e-02,1.12840e+01,
1.5060083e-02,1.12840e+01,
1.5080083e-02,1.09200e+01,
1.5100083e-02,1.09200e+01,
1.5120083e-02,1.01920e+01,
1.5140084e-02,9.82800e+00,
1.5160084e-02,9.46400e+00,
1.5180084e-02,8.73600e+00,
1.5200084e-02,8.37200e+00,
1.5220084e-02,7.64400e+00,
1.5240084e-02,6.55199e+00,
1.5260085e-02,5.82400e+00,
1.5280085e-02,5.46000e+00,
1.5300085e-02,5.09600e+00,
1.5320085e-02,4.36800e+00,
1.5340085e-02,3.64000e+00,
1.5360085e-02,2.54800e+00,
1.5380085e-02,1.82000e+00,
1.5400086e-02,1.09200e+00,
1.5420086e-02,-3.81470e-06,
1.5440086e-02,-3.64006e-01,
1.5460086e-02,-1.09200e+00,
1.5480086e-02,-1.45601e+00,
1.5500086e-02,-2.54800e+00,
1.5520087e-02,-2.91201e+00,
1.5540087e-02,-4.36800e+00,
1.5560087e-02,-5.09600e+00,
1.5580087e-02,-5.82401e+00,
1.5600087e-02,-6.18800e+00,
1.5620087e-02,-6.55201e+00,
1.5640087e-02,-6.91600e+00,
1.5660087e-02,-7.64400e+00,
1.5680086e-02,-8.37201e+00,
1.5700085e-02,-8.73600e+00,
1.5720084e-02,-9.10001e+00,
1.5740084e-02,-9.82801e+00,
1.5760083e-02,-1.01920e+01,
1.5780082e-02,-1.05560e+01,
1.5800081e-02,-1.09200e+01,
1.5820080e-02,-1.09200e+01,
1.5840080e-02,-1.12840e+01,
1.5860079e-02,-1.12840e+01,
1.5880078e-02,-1.12840e+01,
1.5900077e-02,-1.12840e+01,
1.5920077e-02,-1.12840e+01,
1.5940076e-02,-1.12840e+01,
1.5960075e-02,-1.12840e+01,
1.5980074e-02,-1.12840e+01,
1.6000073e-02,-1.12840e+01,
1.6020073e-02,-1.09200e+01,
1.6040072e-02,-1.09200e+01,
1.6060071e-02,-1.05560e+01,
1.6080070e-02,-9.82801e+00,
1.6100070e-02,-9.82801e+00,
1.6120069e-02,-9.46400e+00,
1.6140068e-02,-8.73600e+00,
1.6160067e-02,-8.37201e+00,
1.6180066e-02,-7.64400e+00,
1.6200066e-02,-6.91600e+00,
1.6220065e-02,-6.18800e+00,
1.6240064e-02,-5.82401e+00,
1.6260063e-02,-5.46000e+00,
1.6280062e-02,-5.09600e+00,
1.6300062e-02,-4.00401e+00,
1.6320061e-02,-2.91201e+00,
1.6340060e-02,-2.54800e+00,
1.6360059e-02,-1.82000e+00,
1.6380059e-02,-1.09200e+00,
1.6400058e-02,-7.28004e-01,
1.6420057e-02,-3.81470e-06,
1.6440056e-02,3.63995e-01,
1.6460055e-02,1.45600e+00,
1.6480055e-02,2.54800e+00,
1.6500054e-02,2.91199e+00,
1.6520053e-02,3.64000e+00,
1.6540052e-02,4.36800e+00,
1.6560052e-02,5.09600e+00,
1.6580051e-02,5.46000e+00,
1.6600050e-02,5.82400e+00,
1.6620049e-02,6.55199e+00,
1.6640048e-02,7.27999e+00,
1.6660048e-02,8.00800e+00,
1.6680047e-02,8.37200e+00,
1.6700046e-02,8.73600e+00,
1.6720045e-02,9.46400e+00,
1.6740045e-02,9.82800e+00,
1.6760044e-02,1.01920e+01,
1.6780043e-02,1.01920e+01,
1.6800042e-02,1.09200e+01,
1.6820041e-02,1.09200e+01,
1.6840041e-02,1.09200e+01,
1.6860040e-02,1.09200e+01,
1.6880039e-02,1.09200e+01,
1.6900038e-02,1.09200e+01,
1.6920038e-02,1.09200e+01,
1.6940037e-02,1.09200e+01,
1.6960036e-02,1.09200e+01,
1.6980035e-02,1.09200e+01,
1.7000034e-02,1.09200e+01,
1.7020034e-02,1.09200e+01,
1.7040033e-02,1.01920e+01,
1.7060032e-02,1.01920e+01,
1.7080031e-02,9.82800e+00,
1.7100031e-02,9.46400e+00,
1.7120030e-02,9.46400e+00,
1.7140029e-02,8.73600e+00,
1.7160028e-02,8.37200e+00,
1.7180027e-02,8.00800e+00,
1.7200027e-02,7.27999e+00,
1.7220026e-02,6.55199e+00,
1.7240025e-02,5.82400e+00,
1.7260024e-02,5.46000e+00,
1.7280024e-02,5.46000e+00,
1.7300023e-02,4.73199e+00,
1.7320022e-02,4.00399e+00,
1.7340021e-02,2.91199e+00,
1.7360020e-02,2.54800e+00,
1.7380020e-02,1.45600e+00,
1.7400019e-02,1.09200e+00,
1.7420018e-02,-3.81470e-06,
1.7440017e-02,-3.64006e-01,
1.7460017e-02,-7.28004e-01,
1.7480016e-02,-1.45601e+00,
1.7500015e-02,-2.18401e+00,
1.7520014e-02,-2.91201e+00,
1.7540013e-02,-3.64000e+00,
1.7560013e-02,-4.36800e+00,
1.7580012e-02,-5.09600e+00,
1.7600011e-02,-5.82401e+00,
1.7620010e-02,-5.82401e+00,
1.7640010e-02,-6.18800e+00,
1.7660009e-02,-6.91600e+00,
1.7680008e-02,-7.28001e+00,
1.7700007e-02,-7.64400e+00,
1.7720006e-02,-8.37201e+00,
1.7740006e-02,-8.37201e+00,
1.7760005e-02,-9.10001e+00,
1.7780004e-02,-9.46400e+00,
1.7800003e-02,-9.46400e+00,
1.7820003e-02,-9.82801e+00,
1.7840002e-02,-9.82801e+00,
1.7860001e-02,-9.82801e+00,
1.7880000e-02,-1.01920e+01,
1.7899999e-02,-1.05560e+01,
1.7919999e-02,-1.01920e+01,
1.7939998e-02,-1.01920e+01,
1.7959997e-02,-1.05560e+01,
1.7979996e-02,-1.01920e+01,
1.7999995e-02,-9.82801e+00,
1.8019995e-02,-9.46400e+00,
1.8039994e-02,-9.46400e+00,
1.8059993e-02,-9.10001e+00,
1.8079992e-02,-8.73600e+00,
1.8099992e-02,-8.37201e+00,
1.8119991e-02,-8.37201e+00,
1.8139990e-02,-7.64400e+00,
1.8159989e-02,-7.28001e+00,
1.8179988e-02,-6.91600e+00,
1.8199988e-02,-6.18800e+00,
1.8219987e-02,-5.82401e+00,
1.8239986e-02,-5.82401e+00,
1.8259985e-02,-5.09600e+00,
1.8279985e-02,-4.36800e+00,
1.8299984e-02,-3.64000e+00,
1.8319983e-02,-2.91201e+00,
1.8339982e-02,-2.18401e+00,
1.8359981e-02,-1.45601e+00,
1.8379981e-02,-7.28004e-01,
1.8399980e-02,-3.64006e-01,
1.8419979e-02,-3.81470e-06,
1.8439978e-02,1.09200e+00,
1.8459978e-02,1.09200e+00,
1.8479977e-02,2.18399e+00,
1.8499976e-02,2.54800e+00,
1.8519975e-02,3.27600e+00,
1.8539974e-02,4.00399e+00,
1.8559974e-02,4.73199e+00,
1.8579973e-02,5.46000e+00,
1.8599972e-02,5.46000e+00,
1.8619971e-02,5.82400e+00,
1.8639971e-02,6.55199e+00,
1.8659970e-02,6.91600e+00,
1.8679969e-02,7.27999e+00,
1.8699968e-02,8.00800e+00,
1.8719967e-02,8.37200e+00,
1.8739967e-02,8.73600e+00,
1.8759966e-02,8.73600e+00,
1.8779965e-02,9.46400e+00,
1.8799964e-02,9.46400e+00,
1.8819964e-02,9.46400e+00,
1.8839963e-02,9.82800e+00,
1.8859962e-02,1.01920e+01,
1.8879961e-02,1.01920e+01,
1.8899960e-02,1.01920e+01,
1.8919960e-02,1.01920e+01,
1.8939959e-02,1.01920e+01,
1.8959958e-02,1.01920e+01,
1.8979957e-02,1.01920e+01,
1.8999957e-02,9.82800e+00,
1.9019956e-02,9.46400e+00,
1.9039955e-02,9.46400e+00,
1.9059954e-02,9.46400e+00,
1.9079953e-02,8.73600e+00,
1.9099953e-02,8.37200e+00,
1.9119952e-02,8.00800e+00,
1.9139951e-02,8.00800e+00,
1.9159950e-02,7.27999e+00,
1.9179950e-02,6.55199e+00,
1.9199949e-02,6.55199e+00,
1.9219948e-02,5.82400e+00,
1.9239947e-02,5.46000e+00,
1.9259946e-02,5.46000e+00,
1.9279946e-02,4.73199e+00,
1.9299945e-02,4.00399e+00,
1.9319944e-02,3.27600e+00,
1.9339943e-02,2.54800e+00,
1.9359943e-02,1.82000e+00,
1.9379942e-02,1.45600e+00,
1.9399941e-02,7.27997e-01,
1.9419940e-02,-3.81470e-06,
1.9439939e-02,-3.64006e-01,
1.9459939e-02,-7.28004e-01,
1.9479938e-02,-1.45601e+00,
1.9499937e-02,-2.18401e+00,
1.9519936e-02,-2.54800e+00,
1.9539936e-02,-2.91201e+00,
1.9559935e-02,-4.00401e+00,
1.9579934e-02,-4.36800e+00,
1.9599933e-02,-5.09600e+00,
1.9619932e-02,-5.46000e+00,
1.9639932e-02,-5.82401e+00,
1.9659931e-02,-6.18800e+00,
1.9679930e-02,-6.55201e+00,
1.9699929e-02,-6.91600e+00,
1.9719929e-02,-7.28001e+00,
1.9739928e-02,-7.64400e+00,
1.9759927e-02,-8.00800e+00,
1.9779926e-02,-8.37201e+00,
1.9799925e-02,-8.37201e+00,
1.9819925e-02,-8.37201e+00,
1.9839924e-02,-8.37201e+00,
1.9859923e-02,-9.10001e+00,
1.9879922e-02,-9.10001e+00,
1.9899921e-02,-9.10001e+00,
1.9919921e-02,-9.10001e+00,
1.9939920e-02,-9.10001e+00,
1.9959919e-02,-9.10001e+00,
1.9979918e-02,-9.10001e+00,
1.9999918e-02,-8.37201e+00,
2.0019917e-02,-8.37201e+00,
2.0039916e-02,-8.37201e+00,
2.0059915e-02,-8.37201e+00,
2.0079914e-02,-7.64400e+00,
2.0099914e-02,-7.64400e+00,
2.0119913e-02,-6.91600e+00,
2.0139912e-02,-6.55201e+00,
2.0159911e-02,-6.55201e+00,
2.0179911e-02,-5.82401e+00,
2.0199910e-02,-5.82401e+00,
2.0219909e-02,-5.09600e+00,
2.0239908e-02,-4.36800e+00,
2.0259907e-02,-4.36800e+00,
2.0279907e-02,-3.64000e+00,
2.0299906e-02,-2.91201e+00,
2.0319905e-02,-2.54800e+00,
2.0339904e-02,-1.82000e+00,
2.0359904e-02,-1.45601e+00,
2.0379903e-02,-7.28004e-01,
2.0399902e-02,-3.64006e-01,
2.0419901e-02,-3.81470e-06,
2.0439900e-02,7.27997e-01,
2.0459900e-02,1.09200e+00,
2.0479899e-02,1.82000e+00,
2.0499898e-02,2.54800e+00,
2.0519897e-02,2.91199e+00,
2.0539897e-02,3.64000e+00,
2.0559896e-02,4.36800e+00,
2.0579895e-02,4.73199e+00,
2.0599894e-02,5.46000e+00,
2.0619893e-02,5.46000e+00,
2.0639893e-02,5.82400e+00,
2.0659892e-02,6.55199e+00,
2.0679891e-02,6.55199e+00,
2.0699890e-02,6.91600e+00,
2.0719890e-02,7.27999e+00,
2.0739889e-02,8.00800e+00,
2.0759888e-02,8.00800e+00,
2.0779887e-02,8.00800e+00,
2.0799886e-02,8.37200e+00,
2.0819886e-02,8.37200e+00,
2.0839885e-02,8.73600e+00,
2.0859884e-02,8.73600e+00,
2.0879883e-02,8.73600e+00,
2.0899883e-02,9.09999e+00,
2.0919882e-02,8.73600e+00,
2.0939881e-02,8.73600e+00,
2.0959880e-02,8.73600e+00,
2.0979879e-02,9.09999e+00,
2.0999879e-02,8.73600e+00,
2.1019878e-02,8.73600e+00,
2.1039877e-02,8.00800e+00,
2.1059876e-02,8.00800e+00,
2.1079876e-02,8.00800e+00,
2.1099875e-02,7.64400e+00,
2.1119874e-02,7.27999e+00,
2.1139873e-02,6.55199e+00,
2.1159872e-02,6.55199e+00,
2.1179872e-02,5.82400e+00,
2.1199871e-02,5.46000e+00,
2.1219870e-02,5.46000e+00,
2.1239869e-02,4.73199e+00,
2.1259869e-02,4.36800e+00,
2.1279868e-02,4.00399e+00,
2.1299867e-02,3.27600e+00,
2.1319866e-02,2.91199e+00,
2.1339865e-02,2.54800e+00,
2.1359865e-02,1.82000e+00,
2.1379864e-02,1.09200e+00,
2.1399863e-02,3.63995e-01,
2.1419862e-02,-3.81470e-06,
2.1439862e-02,-3.64006e-01,
2.1459861e-02,-7.28004e-01,
2.1479860e-02,-1.45601e+00,
2.1499859e-02,-1.45601e+00,
2.1519858e-02,-2.54800e+00,
2.1539858e-02,-2.91201e+00,
2.1559857e-02,-3.64000e+00,
2.1579856e-02,-4.00401e+00,
2.1599855e-02,-4.36800e+00,
2.1619854e-02,-5.09600e+00,
2.1639854e-02,-5.09600e+00,
2.1659853e-02,-5.82401e+00,
2.1679852e-02,-5.82401e+00,
2.1699851e-02,-6.18800e+00,
2.1719851e-02,-6.55201e+00,
2.1739850e-02,-6.91600e+00,
2.1759849e-02,-6.91600e+00,
2.1779848e-02,-6.91600e+00,
2.1799847e-02,-7.64400e+00,
2.1819847e-02,-7.64400e+00,
2.1839846e-02,-7.64400e+00,
2.1859845e-02,-8.00800e+00,
2.1879844e-02,-8.00800e+00,
2.1899844e-02,-8.00800e+00,
2.1919843e-02,-8.00800e+00,
2.1939842e-02,-8.00800e+00,
2.1959841e-02,-8.00800e+00,
2.1979840e-02,-7.64400e+00,
2.1999840e-02,-7.64400e+00,
2.2019839e-02,-7.64400e+00,
2.2039838e-02,-7.28001e+00,
2.2059837e-02,-6.91600e+00,
2.2079837e-02,-6.91600e+00,
2.2099836e-02,-6.55201e+00,
2.2119835e-02,-6.18800e+00,
2.2139834e-02,-5.82401e+00,
2.2159833e-02,-5.82401e+00,
2.2179833e-02,-5.46000e+00,
2.2199832e-02,-5.09600e+00,
2.2219831e-02,-4.36800e+00,
2.2239830e-02,-4.36800e+00,
2.2259830e-02,-3.64000e+00,
2.2279829e-02,-2.91201e+00,
2.2299828e-02,-2.54800e+00,
2.2319827e-02,-2.18401e+00,
2.2339826e-02,-1.45601e+00,
2.2359826e-02,-1.09200e+00,
2.2379825e-02,-3.64006e-01,
2.2399824e-02,-3.64006e-01,
2.2419823e-02,-3.81470e-06,
2.2439823e-02,3.63995e-01,
2.2459822e-02,1.09200e+00,
2.2479821e-02,1.82000e+00,
2.2499820e-02,2.54800e+00,
2.2519819e-02,2.54800e+00,
2.2539819e-02,3.27600e+00,
2.2559818e-02,3.64000e+00,
2.2579817e-02,4.36800e+00,
2.2599816e-02,4.73199e+00,
2.2619816e-02,5.09600e+00,
2.2639815e-02,5.46000e+00,
2.2659814e-02,5.46000e+00,
2.2679813e-02,5.82400e+00,
2.2699812e-02,6.55199e+00,
2.2719812e-02,6.55199e+00,
2.2739811e-02,6.55199e+00,
2.2759810e-02,6.91600e+00,
2.2779809e-02,7.27999e+00,
2.2799809e-02,7.64400e+00,
2.2819808e-02,8.00800e+00,
2.2839807e-02,8.00800e+00,
2.2859806e-02,8.00800e+00,
2.2879805e-02,8.00800e+00,
2.2899805e-02,8.00800e+00,
2.2919804e-02,8.00800e+00,
2.2939803e-02,8.00800e+00,
2.2959802e-02,8.00800e+00,
2.2979802e-02,8.00800e+00,
2.2999801e-02,8.00800e+00,
2.3019800e-02,7.64400e+00,
2.3039799e-02,7.27999e+00,
2.3059798e-02,7.27999e+00,
2.3079798e-02,6.55199e+00,
2.3099797e-02,6.55199e+00,
2.3119796e-02,6.18800e+00,
2.3139795e-02,5.82400e+00,
2.3159795e-02,5.82400e+00,
2.3179794e-02,5.46000e+00,
2.3199793e-02,5.46000e+00,
2.3219792e-02,4.73199e+00,
2.3239791e-02,4.36800e+00,
2.3259791e-02,4.00399e+00,
2.3279790e-02,3.27600e+00,
2.3299789e-02,2.91199e+00,
2.3319788e-02,2.54800e+00,
2.3339787e-02,1.82000e+00,
2.3359787e-02,1.45600e+00,
2.3379786e-02,1.09200e+00,
2.3399785e-02,3.63995e-01,
2.3419784e-02,-3.81470e-06,
2.3439784e-02,-3.64006e-01,
2.3459783e-02,-7.28004e-01,
2.3479782e-02,-1.09200e+00,
2.3499781e-02,-1.45601e+00,
2.3519780e-02,-2.18401e+00,
2.3539780e-02,-2.54800e+00,
2.3559779e-02,-2.91201e+00,
2.3579778e-02,-3.27600e+00,
2.3599777e-02,-4.00401e+00,
2.3619777e-02,-4.36800e+00,
2.3639776e-02,-4.73201e+00,
2.3659775e-02,-5.09600e+00,
2.3679774e-02,-5.46000e+00,
2.3699773e-02,-5.82401e+00,
2.3719773e-02,-5.82401e+00,
2.3739772e-02,-6.18800e+00,
2.3759771e-02,-6.18800e+00,
2.3779770e-02,-6.55201e+00,
2.3799770e-02,-6.55201e+00,
2.3819769e-02,-6.91600e+00,
2.3839768e-02,-6.91600e+00,
2.3859767e-02,-6.91600e+00,
2.3879766e-02,-6.91600e+00,
2.3899766e-02,-6.91600e+00,
2.3919765e-02,-6.91600e+00,
2.3939764e-02,-6.91600e+00,
2.3959763e-02,-6.91600e+00,
2.3979763e-02,-6.91600e+00,
2.3999762e-02,-6.55201e+00,
2.4019761e-02,-6.55201e+00,
2.4039760e-02,-6.18800e+00,
2.4059759e-02,-6.18800e+00,
2.4079759e-02,-6.18800e+00,
2.4099758e-02,-5.82401e+00,
2.4119757e-02,-5.82401e+00,
2.4139756e-02,-5.46000e+00,
2.4159756e-02,-5.09600e+00,
2.4179755e-02,-4.36800e+00,
2.4199754e-02,-4.36800e+00,
2.4219753e-02,-4.00401e+00,
2.4239752e-02,-3.64000e+00,
2.4259752e-02,-2.91201e+00,
2.4279751e-02,-2.91201e+00,
2.4299750e-02,-2.18401e+00,
2.4319749e-02,-1.45601e+00,
2.4339749e-02,-1.45601e+00,
2.4359748e-02,-7.28004e-01,
2.4379747e-02,-7.28004e-01,
2.4399746e-02,-3.64006e-01,
2.4419745e-02,3.63995e-01,
2.4439745e-02,7.27997e-01,
2.4459744e-02,1.09200e+00,
2.4479743e-02,1.45600e+00,
2.4499742e-02,2.18399e+00,
2.4519742e-02,2.54800e+00,
2.4539741e-02,2.91199e+00,
2.4559740e-02,3.27600e+00,
2.4579739e-02,4.00399e+00,
2.4599738e-02,4.00399e+00,
2.4619738e-02,4.73199e+00,
2.4639737e-02,5.09600e+00,
2.4659736e-02,5.46000e+00,
2.4679735e-02,5.46000e+00,
2.4699735e-02,5.46000e+00,
2.4719734e-02,5.82400e+00,
2.4739733e-02,6.18800e+00,
2.4759732e-02,6.55199e+00,
2.4779731e-02,6.55199e+00,
2.4799731e-02,6.55199e+00,
2.4819730e-02,6.55199e+00,
2.4839729e-02,6.91600e+00,
2.4859728e-02,6.91600e+00,
2.4879728e-02,7.27999e+00,
2.4899727e-02,6.91600e+00,
2.4919726e-02,7.27999e+00,
2.4939725e-02,6.91600e+00,
2.4959724e-02,6.91600e+00,
2.4979724e-02,6.55199e+00,
2.4999723e-02,6.55199e+00,
2.5019722e-02,6.55199e+00,
2.5039721e-02,6.55199e+00,
2.5059721e-02,6.18800e+00,
2.5079720e-02,5.82400e+00,
2.5099719e-02,5.82400e+00,
2.5119718e-02,5.46000e+00,
2.5139717e-02,5.46000e+00,
2.5159717e-02,5.46000e+00,
2.5179716e-02,4.73199e+00,
2.5199715e-02,4.36800e+00,
2.5219714e-02,4.36800e+00,
2.5239713e-02,4.00399e+00,
2.5259713e-02,3.27600e+00,
2.5279712e-02,2.91199e+00,
2.5299711e-02,2.54800e+00,
2.5319710e-02,2.54800e+00,
2.5339710e-02,1.82000e+00,
2.5359709e-02,1.09200e+00,
2.5379708e-02,1.09200e+00,
2.5399707e-02,3.63995e-01,
2.5419706e-02,-3.64006e-01,
2.5439706e-02,-3.64006e-01,
2.5459705e-02,-7.28004e-01,
2.5479704e-02,-1.09200e+00,
2.5499703e-02,-1.45601e+00,
2.5519703e-02,-1.45601e+00,
2.5539702e-02,-2.54800e+00,
2.5559701e-02,-2.54800e+00,
2.5579700e-02,-2.91201e+00,
2.5599699e-02,-3.64000e+00,
2.5619699e-02,-4.00401e+00,
2.5639698e-02,-4.36800e+00,
2.5659697e-02,-4.36800e+00,
2.5679696e-02,-5.09600e+00,
2.5699696e-02,-5.09600e+00,
2.5719695e-02,-5.46000e+00,
2.5739694e-02,-5.82401e+00,
2.5759693e-02,-5.82401e+00,
2.5779692e-02,-5.82401e+00,
2.5799692e-02,-5.82401e+00,
2.5819691e-02,-6.18800e+00,
2.5839690e-02,-6.18800e+00,
2.5859689e-02,-6.18800e+00,
2.5879689e-02,-6.18800e+00,
2.5899688e-02,-6.18800e+00,
2.5919687e-02,-6.18800e+00,
2.5939686e-02,-6.18800e+00,
2.5959685e-02,-6.18800e+00,
2.5979685e-02,-6.18800e+00,
2.5999684e-02,-5.82401e+00,
2.6019683e-02,-5.82401e+00,
2.6039682e-02,-5.82401e+00,
2.6059682e-02,-5.82401e+00,
2.6079681e-02,-5.46000e+00,
2.6099680e-02,-5.09600e+00,
2.6119679e-02,-5.09600e+00,
2.6139678e-02,-4.73201e+00,
2.6159678e-02,-4.36800e+00,
2.6179677e-02,-4.36800e+00,
2.6199676e-02,-3.64000e+00,
2.6219675e-02,-3.27600e+00,
2.6239675e-02,-2.91201e+00,
2.6259674e-02,-2.54800e+00,
2.6279673e-02,-2.18401e+00,
2.6299672e-02,-1.82000e+00,
2.6319671e-02,-1.45601e+00,
2.6339671e-02,-1.09200e+00,
2.6359670e-02,-7.28004e-01,
2.6379669e-02,-3.64006e-01,
2.6399668e-02,-3.64006e-01,
2.6419668e-02,3.63995e-01,
2.6439667e-02,1.09200e+00,
2.6459666e-02,1.09200e+00,
2.6479665e-02,1.45600e+00,
2.6499664e-02,1.82000e+00,
2.6519664e-02,2.54800e+00,
2.6539663e-02,2.54800e+00,
2.6559662e-02,3.27600e+00,
2.6579661e-02,3.27600e+00,
2.6599661e-02,4.00399e+00,
2.6619660e-02,4.00399e+00,
2.6639659e-02,4.73199e+00,
2.6659658e-02,4.73199e+00,
2.6679657e-02,5.46000e+00,
2.6699657e-02,5.46000e+00,
2.6719656e-02,5.46000e+00,
2.6739655e-02,5.46000e+00,
2.6759654e-02,5.82400e+00,
2.6779654e-02,5.82400e+00,
2.6799653e-02,5.82400e+00,
2.6819652e-02,5.82400e+00,
2.6839651e-02,6.18800e+00,
2.6859650e-02,6.55199e+00,
2.6879650e-02,6.55199e+00,
2.6899649e-02,6.55199e+00,
2.6919648e-02,6.55199e+00,
2.6939647e-02,6.18800e+00,
2.6959646e-02,6.18800e+00,
2.6979646e-02,6.55199e+00,
2.6999645e-02,5.82400e+00,
2.7019644e-02,5.82400e+00,
2.7039643e-02,5.82400e+00,
2.7059643e-02,5.46000e+00,
2.7079642e-02,5.46000e+00,
2.7099641e-02,5.46000e+00,
2.7119640e-02,5.46000e+00,
2.7139639e-02,5.09600e+00,
2.7159639e-02,4.73199e+00,
2.7179638e-02,4.36800e+00,
2.7199637e-02,4.00399e+00,
2.7219636e-02,4.00399e+00,
2.7239636e-02,3.27600e+00,
2.7259635e-02,2.91199e+00,
2.7279634e-02,2.54800e+00,
2.7299633e-02,2.18399e+00,
2.7319632e-02,1.82000e+00,
2.7339632e-02,1.45600e+00,
2.7359631e-02,1.09200e+00,
2.7379630e-02,3.63995e-01,
2.7399629e-02,-3.81470e-06,
2.7419629e-02,-3.64006e-01,
2.7439628e-02,-3.64006e-01,
2.7459627e-02,-7.28004e-01,
2.7479626e-02,-1.09200e+00,
2.7499625e-02,-1.45601e+00,
2.7519625e-02,-1.45601e+00,
2.7539624e-02,-2.18401e+00,
2.7559623e-02,-2.54800e+00,
2.7579622e-02,-2.54800e+00,
2.7599622e-02,-2.91201e+00,
2.7619621e-02,-3.27600e+00,
2.7639620e-02,-3.64000e+00,
2.7659619e-02,-4.00401e+00,
